[s],CH2[V]
2.70000E-06,2.567357135E-03
2.71000E-06,2.548802447E-03
2.72000E-06,2.526341508E-03
2.73000E-06,2.564427447E-03
2.74000E-06,2.548802447E-03
2.75000E-06,2.542943071E-03
2.76000E-06,2.509739945E-03
2.77000E-06,2.575169635E-03
2.78000E-06,2.566380572E-03
2.79000E-06,2.533177446E-03
2.80000E-06,2.564427447E-03
2.81000E-06,2.561497760E-03
2.82000E-06,2.529271196E-03
2.83000E-06,2.533177446E-03
2.84000E-06,2.546849321E-03
2.85000E-06,2.562474322E-03
2.86000E-06,2.541966509E-03
2.87000E-06,2.549779009E-03
2.88000E-06,2.595677449E-03
2.89000E-06,2.533177446E-03
2.90000E-06,2.623021200E-03
2.91000E-06,2.607396199E-03
2.92000E-06,2.581029011E-03
2.93000E-06,2.503880569E-03
2.94000E-06,2.600560262E-03
2.95000E-06,2.509739945E-03
2.96000E-06,2.571263385E-03
2.97000E-06,2.556614947E-03
2.98000E-06,2.546849321E-03
2.99000E-06,2.525364945E-03
3.00000E-06,2.546849321E-03
3.01000E-06,2.512669632E-03
3.02000E-06,2.507786820E-03
3.03000E-06,2.568333697E-03
3.04000E-06,2.561497760E-03
3.05000E-06,2.549779009E-03
3.06000E-06,2.558568072E-03
3.07000E-06,2.555638384E-03
3.08000E-06,2.570286823E-03
3.09000E-06,2.487279006E-03
3.10000E-06,2.546849321E-03
3.11000E-06,2.558568072E-03
3.12000E-06,2.560521197E-03
3.13000E-06,2.556614947E-03
3.14000E-06,2.502904007E-03
3.15000E-06,2.576146198E-03
3.16000E-06,2.610325887E-03
3.17000E-06,2.550755572E-03
3.18000E-06,2.574193073E-03
3.19000E-06,2.652318076E-03
3.20000E-06,2.613255575E-03
3.21000E-06,2.588841511E-03
3.22000E-06,2.568333697E-03
3.23000E-06,2.554661822E-03
3.24000E-06,2.488255569E-03
3.25000E-06,2.558568072E-03
3.26000E-06,2.539036821E-03
3.27000E-06,2.547825884E-03
3.28000E-06,2.553685259E-03
3.29000E-06,2.551732134E-03
3.30000E-06,2.567357135E-03
3.31000E-06,2.551732134E-03
3.32000E-06,2.561497760E-03
3.33000E-06,2.514622757E-03
3.34000E-06,2.549779009E-03
3.35000E-06,2.527318071E-03
3.36000E-06,2.555638384E-03
3.37000E-06,2.526341508E-03
3.38000E-06,2.528294633E-03
3.39000E-06,2.521458695E-03
3.40000E-06,2.504857132E-03
3.41000E-06,2.551732134E-03
3.42000E-06,2.491185256E-03
3.43000E-06,2.537083696E-03
3.44000E-06,2.549779009E-03
3.45000E-06,2.567357135E-03
3.46000E-06,2.587864948E-03
3.47000E-06,2.587864948E-03
3.48000E-06,2.540013384E-03
3.49000E-06,2.571263385E-03
3.50000E-06,2.607396199E-03
3.51000E-06,2.619114950E-03
3.52000E-06,2.640599326E-03
3.53000E-06,2.579075886E-03
3.54000E-06,2.615208700E-03
3.55000E-06,2.732396205E-03
3.56000E-06,2.733372768E-03
3.57000E-06,2.804661834E-03
3.58000E-06,2.639622763E-03
3.59000E-06,2.669896202E-03
3.60000E-06,2.630833700E-03
3.61000E-06,2.686497766E-03
3.62000E-06,2.727513393E-03
3.63000E-06,2.691380578E-03
3.64000E-06,2.795872771E-03
3.65000E-06,2.638646201E-03
3.66000E-06,2.745091518E-03
3.67000E-06,2.651341514E-03
3.68000E-06,2.681614953E-03
3.69000E-06,2.652318076E-03
3.70000E-06,2.756810269E-03
3.71000E-06,2.714818079E-03
3.72000E-06,2.666966515E-03
3.73000E-06,2.674779015E-03
3.74000E-06,2.636693076E-03
3.75000E-06,2.635716513E-03
3.76000E-06,2.651341514E-03
3.77000E-06,2.625950888E-03
3.78000E-06,2.683568078E-03
3.79000E-06,2.662083702E-03
3.80000E-06,2.760716519E-03
3.81000E-06,2.746068081E-03
3.82000E-06,2.709935267E-03
3.83000E-06,2.665013390E-03
3.84000E-06,2.595677449E-03
3.85000E-06,2.628880575E-03
3.86000E-06,2.601536824E-03
3.87000E-06,2.642552451E-03
3.88000E-06,2.635716513E-03
3.89000E-06,2.572239948E-03
3.90000E-06,2.526341508E-03
3.91000E-06,2.622044638E-03
3.92000E-06,2.592747761E-03
3.93000E-06,2.607396199E-03
3.94000E-06,2.560521197E-03
3.95000E-06,2.599583699E-03
3.96000E-06,2.580052448E-03
3.97000E-06,2.560521197E-03
3.98000E-06,2.557591509E-03
3.99000E-06,2.485325881E-03
4.00000E-06,2.527318071E-03
4.01000E-06,2.578099323E-03
4.02000E-06,2.490208694E-03
4.03000E-06,2.538060259E-03
4.04000E-06,2.378880563E-03
4.05000E-06,2.425755566E-03
4.06000E-06,2.478489943E-03
4.07000E-06,2.370091501E-03
4.08000E-06,2.462864942E-03
4.09000E-06,2.393529002E-03
4.10000E-06,2.505833695E-03
4.11000E-06,2.552708697E-03
4.12000E-06,2.528294633E-03
4.13000E-06,2.563450885E-03
4.14000E-06,2.405247752E-03
4.15000E-06,2.489232131E-03
4.16000E-06,2.439427441E-03
4.17000E-06,2.573216510E-03
4.18000E-06,2.564427447E-03
4.19000E-06,2.410130565E-03
4.20000E-06,2.539036821E-03
4.21000E-06,2.450169629E-03
4.22000E-06,2.476536818E-03
4.23000E-06,2.407200877E-03
4.24000E-06,2.486302444E-03
4.25000E-06,2.406224315E-03
4.26000E-06,2.545872759E-03
4.27000E-06,2.418919628E-03
4.28000E-06,2.437474316E-03
4.29000E-06,2.538060259E-03
4.30000E-06,2.459935255E-03
4.31000E-06,2.500950882E-03
4.32000E-06,2.386693064E-03
4.33000E-06,2.375950876E-03
4.34000E-06,2.357396187E-03
4.35000E-06,2.508763382E-03
4.36000E-06,2.420872753E-03
4.37000E-06,2.429661816E-03
4.38000E-06,2.343724312E-03
4.39000E-06,2.382786814E-03
4.40000E-06,2.477513381E-03
4.41000E-06,2.454075880E-03
4.42000E-06,2.344700874E-03
4.43000E-06,2.423802441E-03
4.44000E-06,2.362279000E-03
4.45000E-06,2.302708685E-03
4.46000E-06,2.354466500E-03
4.47000E-06,2.413060253E-03
4.48000E-06,2.410130565E-03
4.49000E-06,2.303685247E-03
4.50000E-06,2.400364940E-03
4.51000E-06,2.336888374E-03
4.52000E-06,2.336888374E-03
4.53000E-06,2.356419625E-03
4.54000E-06,2.414036815E-03
4.55000E-06,2.426732128E-03
4.56000E-06,2.370091501E-03
4.57000E-06,2.437474316E-03
4.58000E-06,2.437474316E-03
4.59000E-06,2.506810257E-03
4.60000E-06,2.500950882E-03
4.61000E-06,2.503880569E-03
4.62000E-06,2.415989940E-03
4.63000E-06,2.418919628E-03
4.64000E-06,2.386693064E-03
4.65000E-06,2.511693070E-03
4.66000E-06,2.528294633E-03
4.67000E-06,2.556614947E-03
4.68000E-06,2.419896190E-03
4.69000E-06,2.379857126E-03
4.70000E-06,2.458958692E-03
4.71000E-06,2.429661816E-03
4.72000E-06,2.509739945E-03
4.73000E-06,2.458958692E-03
4.74000E-06,2.450169629E-03
4.75000E-06,2.476536818E-03
4.76000E-06,2.411107128E-03
4.77000E-06,2.441380566E-03
4.78000E-06,2.531224321E-03
4.79000E-06,2.465794630E-03
4.80000E-06,2.392552439E-03
4.81000E-06,2.521458695E-03
4.82000E-06,2.558568072E-03
4.83000E-06,2.425755566E-03
4.84000E-06,2.416966503E-03
4.85000E-06,2.467747755E-03
4.86000E-06,2.441380566E-03
4.87000E-06,2.415013378E-03
4.88000E-06,2.411107128E-03
4.89000E-06,2.547825884E-03
4.90000E-06,2.487279006E-03
4.91000E-06,2.401341502E-03
4.92000E-06,2.424779003E-03
4.93000E-06,2.338841499E-03
4.94000E-06,2.446263379E-03
4.95000E-06,2.470677443E-03
4.96000E-06,2.478489943E-03
4.97000E-06,2.365208688E-03
4.98000E-06,2.359349313E-03
4.99000E-06,2.397435252E-03
5.00000E-06,2.358372750E-03
5.01000E-06,2.460911817E-03
5.02000E-06,2.378880563E-03
5.03000E-06,2.283177434E-03
5.04000E-06,2.420872753E-03
5.05000E-06,2.476536818E-03
5.06000E-06,2.490208694E-03
5.07000E-06,2.471654005E-03
5.08000E-06,2.412083690E-03
5.09000E-06,2.467747755E-03
5.10000E-06,2.494114944E-03
5.11000E-06,2.446263379E-03
5.12000E-06,2.382786814E-03
5.13000E-06,2.449193067E-03
5.14000E-06,2.432591504E-03
5.15000E-06,2.490208694E-03
5.16000E-06,2.397435252E-03
5.17000E-06,2.392552439E-03
5.18000E-06,2.415013378E-03
5.19000E-06,2.401341502E-03
5.20000E-06,2.466771193E-03
5.21000E-06,2.506810257E-03
5.22000E-06,2.443333692E-03
5.23000E-06,2.373021188E-03
5.24000E-06,2.375950876E-03
5.25000E-06,2.304661810E-03
5.26000E-06,2.510716507E-03
5.27000E-06,2.388646189E-03
5.28000E-06,2.411107128E-03
5.29000E-06,2.456029005E-03
5.30000E-06,2.290013372E-03
5.31000E-06,2.415989940E-03
5.32000E-06,2.509739945E-03
5.33000E-06,2.496068069E-03
5.34000E-06,2.465794630E-03
5.35000E-06,2.484349319E-03
5.36000E-06,2.522435258E-03
5.37000E-06,2.477513381E-03
5.38000E-06,2.428685253E-03
5.39000E-06,2.500950882E-03
5.40000E-06,2.530247758E-03
5.41000E-06,2.553685259E-03
5.42000E-06,2.560521197E-03
5.43000E-06,2.554661822E-03
5.44000E-06,2.599583699E-03
5.45000E-06,2.542943071E-03
5.46000E-06,2.499974319E-03
5.47000E-06,2.557591509E-03
5.48000E-06,2.605443074E-03
5.49000E-06,2.555638384E-03
5.50000E-06,2.565404010E-03
5.51000E-06,2.568333697E-03
5.52000E-06,2.553685259E-03
5.53000E-06,2.508763382E-03
5.54000E-06,2.564427447E-03
5.55000E-06,2.609349324E-03
5.56000E-06,2.552708697E-03
5.57000E-06,2.567357135E-03
5.58000E-06,2.565404010E-03
5.59000E-06,2.538060259E-03
5.60000E-06,2.559544635E-03
5.61000E-06,2.575169635E-03
5.62000E-06,2.518529008E-03
5.63000E-06,2.568333697E-03
5.64000E-06,2.525364945E-03
5.65000E-06,2.564427447E-03
5.66000E-06,2.577122760E-03
5.67000E-06,2.591771199E-03
5.68000E-06,2.571263385E-03
5.69000E-06,2.575169635E-03
5.70000E-06,2.570286823E-03
5.71000E-06,2.541966509E-03
5.72000E-06,2.455052442E-03
5.73000E-06,2.485325881E-03
5.74000E-06,2.518529008E-03
5.75000E-06,2.508763382E-03
5.76000E-06,2.414036815E-03
5.77000E-06,2.461888380E-03
5.78000E-06,2.428685253E-03
5.79000E-06,2.361302438E-03
5.80000E-06,2.408177440E-03
5.81000E-06,2.421849316E-03
5.82000E-06,2.401341502E-03
5.83000E-06,2.406224315E-03
5.84000E-06,2.416966503E-03
5.85000E-06,2.456029005E-03
5.86000E-06,2.331028999E-03
5.87000E-06,2.491185256E-03
5.88000E-06,2.509739945E-03
5.89000E-06,2.539036821E-03
5.90000E-06,2.417943065E-03
5.91000E-06,2.587864948E-03
5.92000E-06,2.551732134E-03
5.93000E-06,2.583958698E-03
5.94000E-06,2.579075886E-03
5.95000E-06,2.631810263E-03
5.96000E-06,2.583958698E-03
5.97000E-06,2.592747761E-03
5.98000E-06,2.578099323E-03
5.99000E-06,2.689427453E-03
6.00000E-06,2.597630574E-03
6.01000E-06,2.676732140E-03
6.02000E-06,2.610325887E-03
6.03000E-06,2.600560262E-03
6.04000E-06,2.593724324E-03
6.05000E-06,2.614232137E-03
6.06000E-06,2.581029011E-03
6.07000E-06,2.614232137E-03
6.08000E-06,2.512669632E-03
6.09000E-06,2.584935261E-03
6.10000E-06,2.555638384E-03
6.11000E-06,2.552708697E-03
6.12000E-06,2.564427447E-03
6.13000E-06,2.579075886E-03
6.14000E-06,2.585911823E-03
6.15000E-06,2.607396199E-03
6.16000E-06,2.552708697E-03
6.17000E-06,2.551732134E-03
6.18000E-06,2.610325887E-03
6.19000E-06,2.547825884E-03
6.20000E-06,2.567357135E-03
6.21000E-06,2.567357135E-03
6.22000E-06,2.568333697E-03
6.23000E-06,2.565404010E-03
6.24000E-06,2.636693076E-03
6.25000E-06,2.564427447E-03
6.26000E-06,2.580052448E-03
6.27000E-06,2.601536824E-03
6.28000E-06,2.619114950E-03
6.29000E-06,2.617161825E-03
6.30000E-06,2.518529008E-03
6.31000E-06,2.646458701E-03
6.32000E-06,2.629857138E-03
6.33000E-06,2.609349324E-03
6.34000E-06,2.645482139E-03
6.35000E-06,2.629857138E-03
6.36000E-06,2.603489949E-03
6.37000E-06,2.580052448E-03
6.38000E-06,2.582005573E-03
6.39000E-06,2.610325887E-03
6.40000E-06,2.575169635E-03
6.41000E-06,2.634739951E-03
6.42000E-06,2.608372762E-03
6.43000E-06,2.582005573E-03
6.44000E-06,2.585911823E-03
6.45000E-06,2.599583699E-03
6.46000E-06,2.587864948E-03
6.47000E-06,2.595677449E-03
6.48000E-06,2.578099323E-03
6.49000E-06,2.575169635E-03
6.50000E-06,2.546849321E-03
6.51000E-06,2.582005573E-03
6.52000E-06,2.583958698E-03
6.53000E-06,2.592747761E-03
6.54000E-06,2.586888386E-03
6.55000E-06,2.577122760E-03
6.56000E-06,2.685521203E-03
6.57000E-06,2.593724324E-03
6.58000E-06,2.598607136E-03
6.59000E-06,2.553685259E-03
6.60000E-06,2.526341508E-03
6.61000E-06,2.506810257E-03
6.62000E-06,2.561497760E-03
6.63000E-06,2.624974325E-03
6.64000E-06,2.584935261E-03
6.65000E-06,2.565404010E-03
6.66000E-06,2.581029011E-03
6.67000E-06,2.543919634E-03
6.68000E-06,2.577122760E-03
6.69000E-06,2.566380572E-03
6.70000E-06,2.593724324E-03
6.71000E-06,2.619114950E-03
6.72000E-06,2.566380572E-03
6.73000E-06,2.579075886E-03
6.74000E-06,2.582982136E-03
6.75000E-06,2.586888386E-03
6.76000E-06,2.588841511E-03
6.77000E-06,2.595677449E-03
6.78000E-06,2.515599320E-03
6.79000E-06,2.576146198E-03
6.80000E-06,2.481419631E-03
6.81000E-06,2.383763376E-03
6.82000E-06,2.466771193E-03
6.83000E-06,2.467747755E-03
6.84000E-06,2.572239948E-03
6.85000E-06,2.568333697E-03
6.86000E-06,2.564427447E-03
6.87000E-06,2.579075886E-03
6.88000E-06,2.438450879E-03
6.89000E-06,2.502904007E-03
6.90000E-06,2.457982130E-03
6.91000E-06,2.564427447E-03
6.92000E-06,2.531224321E-03
6.93000E-06,2.586888386E-03
6.94000E-06,2.470677443E-03
6.95000E-06,2.525364945E-03
6.96000E-06,2.591771199E-03
6.97000E-06,2.597630574E-03
6.98000E-06,2.541966509E-03
6.99000E-06,2.496068069E-03
7.00000E-06,2.428685253E-03
7.01000E-06,2.565404010E-03
7.02000E-06,2.577122760E-03
7.03000E-06,2.576146198E-03
7.04000E-06,2.514622757E-03
7.05000E-06,2.577122760E-03
7.06000E-06,2.553685259E-03
7.07000E-06,2.586888386E-03
7.08000E-06,2.569310260E-03
7.09000E-06,2.612279012E-03
7.10000E-06,2.594700886E-03
7.11000E-06,2.623021200E-03
7.12000E-06,2.571263385E-03
7.13000E-06,2.574193073E-03
7.14000E-06,2.573216510E-03
7.15000E-06,2.648411826E-03
7.16000E-06,2.596654011E-03
7.17000E-06,2.610325887E-03
7.18000E-06,2.577122760E-03
7.19000E-06,2.657200889E-03
7.20000E-06,2.609349324E-03
7.21000E-06,2.575169635E-03
7.22000E-06,2.582005573E-03
7.23000E-06,2.575169635E-03
7.24000E-06,2.556614947E-03
7.25000E-06,2.613255575E-03
7.26000E-06,2.597630574E-03
7.27000E-06,2.578099323E-03
7.28000E-06,2.582982136E-03
7.29000E-06,2.636693076E-03
7.30000E-06,2.467747755E-03
7.31000E-06,2.557591509E-03
7.32000E-06,2.517552445E-03
7.33000E-06,2.567357135E-03
7.34000E-06,2.401341502E-03
7.35000E-06,2.525364945E-03
7.36000E-06,2.487279006E-03
7.37000E-06,2.570286823E-03
7.38000E-06,2.501927444E-03
7.39000E-06,2.534154008E-03
7.40000E-06,2.502904007E-03
7.41000E-06,2.553685259E-03
7.42000E-06,2.438450879E-03
7.43000E-06,2.564427447E-03
7.44000E-06,2.525364945E-03
7.45000E-06,2.566380572E-03
7.46000E-06,2.557591509E-03
7.47000E-06,2.534154008E-03
7.48000E-06,2.574193073E-03
7.49000E-06,2.581029011E-03
7.50000E-06,2.601536824E-03
7.51000E-06,2.574193073E-03
7.52000E-06,2.564427447E-03
7.53000E-06,2.565404010E-03
7.54000E-06,2.560521197E-03
7.55000E-06,2.580052448E-03
7.56000E-06,2.682591515E-03
7.57000E-06,2.591771199E-03
7.58000E-06,2.579075886E-03
7.59000E-06,2.592747761E-03
7.60000E-06,2.570286823E-03
7.61000E-06,2.662083702E-03
7.62000E-06,2.535130571E-03
7.63000E-06,2.561497760E-03
7.64000E-06,2.577122760E-03
7.65000E-06,2.585911823E-03
7.66000E-06,2.556614947E-03
7.67000E-06,2.590794636E-03
7.68000E-06,2.564427447E-03
7.69000E-06,2.553685259E-03
7.70000E-06,2.562474322E-03
7.71000E-06,2.549779009E-03
7.72000E-06,2.516575883E-03
7.73000E-06,2.540013384E-03
7.74000E-06,2.488255569E-03
7.75000E-06,2.465794630E-03
7.76000E-06,2.557591509E-03
7.77000E-06,2.500950882E-03
7.78000E-06,2.562474322E-03
7.79000E-06,2.480443068E-03
7.80000E-06,2.556614947E-03
7.81000E-06,2.537083696E-03
7.82000E-06,2.510716507E-03
7.83000E-06,2.440404004E-03
7.84000E-06,2.562474322E-03
7.85000E-06,2.451146192E-03
7.86000E-06,2.457982130E-03
7.87000E-06,2.432591504E-03
7.88000E-06,2.442357129E-03
7.89000E-06,2.427708691E-03
7.90000E-06,2.545872759E-03
7.91000E-06,2.413060253E-03
7.92000E-06,2.443333692E-03
7.93000E-06,2.491185256E-03
7.94000E-06,2.461888380E-03
7.95000E-06,2.535130571E-03
7.96000E-06,2.457982130E-03
7.97000E-06,2.570286823E-03
7.98000E-06,2.515599320E-03
7.99000E-06,2.564427447E-03
8.00000E-06,2.512669632E-03
8.01000E-06,2.581029011E-03
8.02000E-06,2.588841511E-03
8.03000E-06,2.512669632E-03
8.04000E-06,2.570286823E-03
8.05000E-06,2.596654011E-03
8.06000E-06,2.564427447E-03
8.07000E-06,2.563450885E-03
8.08000E-06,2.582982136E-03
8.09000E-06,2.589818074E-03
8.10000E-06,2.584935261E-03
8.11000E-06,2.601536824E-03
8.12000E-06,2.571263385E-03
8.13000E-06,2.617161825E-03
8.14000E-06,2.605443074E-03
8.15000E-06,2.564427447E-03
8.16000E-06,2.587864948E-03
8.17000E-06,2.594700886E-03
8.18000E-06,2.558568072E-03
8.19000E-06,2.665989952E-03
8.20000E-06,2.665013390E-03
8.21000E-06,2.689427453E-03
8.22000E-06,2.596654011E-03
8.23000E-06,2.565404010E-03
8.24000E-06,2.620091512E-03
8.25000E-06,2.590794636E-03
8.26000E-06,2.618138387E-03
8.27000E-06,2.593724324E-03
8.28000E-06,2.559544635E-03
8.29000E-06,2.724583705E-03
8.30000E-06,2.593724324E-03
8.31000E-06,2.582982136E-03
8.32000E-06,2.569310260E-03
8.33000E-06,2.581029011E-03
8.34000E-06,2.578099323E-03
8.35000E-06,2.562474322E-03
8.36000E-06,2.547825884E-03
8.37000E-06,2.453099317E-03
8.38000E-06,2.453099317E-03
8.39000E-06,2.443333692E-03
8.40000E-06,2.554661822E-03
8.41000E-06,2.461888380E-03
8.42000E-06,2.464818068E-03
8.43000E-06,2.336888374E-03
8.44000E-06,2.482396193E-03
8.45000E-06,2.453099317E-03
8.46000E-06,2.449193067E-03
8.47000E-06,2.498021194E-03
8.48000E-06,2.489232131E-03
8.49000E-06,2.458958692E-03
8.50000E-06,2.392552439E-03
8.51000E-06,2.476536818E-03
8.52000E-06,2.480443068E-03
8.53000E-06,2.453099317E-03
8.54000E-06,2.475560256E-03
8.55000E-06,2.415013378E-03
8.56000E-06,2.535130571E-03
8.57000E-06,2.551732134E-03
8.58000E-06,2.459935255E-03
8.59000E-06,2.472630568E-03
8.60000E-06,2.481419631E-03
8.61000E-06,2.436497754E-03
8.62000E-06,2.371068063E-03
8.63000E-06,2.411107128E-03
8.64000E-06,2.540013384E-03
8.65000E-06,2.532200883E-03
8.66000E-06,2.529271196E-03
8.67000E-06,2.516575883E-03
8.68000E-06,2.397435252E-03
8.69000E-06,2.513646195E-03
8.70000E-06,2.570286823E-03
8.71000E-06,2.494114944E-03
8.72000E-06,2.566380572E-03
8.73000E-06,2.584935261E-03
8.74000E-06,2.581029011E-03
8.75000E-06,2.597630574E-03
8.76000E-06,2.583958698E-03
8.77000E-06,2.568333697E-03
8.78000E-06,2.557591509E-03
8.79000E-06,2.604466512E-03
8.80000E-06,2.507786820E-03
8.81000E-06,2.533177446E-03
8.82000E-06,2.567357135E-03
8.83000E-06,2.531224321E-03
8.84000E-06,2.479466506E-03
8.85000E-06,2.592747761E-03
8.86000E-06,2.515599320E-03
8.87000E-06,2.470677443E-03
8.88000E-06,2.527318071E-03
8.89000E-06,2.526341508E-03
8.90000E-06,2.426732128E-03
8.91000E-06,2.515599320E-03
8.92000E-06,2.369114938E-03
8.93000E-06,2.487279006E-03
8.94000E-06,2.306614935E-03
8.95000E-06,2.435521191E-03
8.96000E-06,2.330052436E-03
8.97000E-06,2.470677443E-03
8.98000E-06,2.358372750E-03
8.99000E-06,2.288060247E-03
9.00000E-06,2.444310254E-03
9.01000E-06,2.351536812E-03
9.02000E-06,2.380833689E-03
9.03000E-06,2.396458689E-03
9.04000E-06,2.384739939E-03
9.05000E-06,2.410130565E-03
9.06000E-06,2.415013378E-03
9.07000E-06,2.485325881E-03
9.08000E-06,2.452122754E-03
9.09000E-06,2.542943071E-03
9.10000E-06,2.556614947E-03
9.11000E-06,2.568333697E-03
9.12000E-06,2.565404010E-03
9.13000E-06,2.566380572E-03
9.14000E-06,2.545872759E-03
9.15000E-06,2.567357135E-03
9.16000E-06,2.497044632E-03
9.17000E-06,2.504857132E-03
9.18000E-06,2.556614947E-03
9.19000E-06,2.438450879E-03
9.20000E-06,2.427708691E-03
9.21000E-06,2.485325881E-03
9.22000E-06,2.540989946E-03
9.23000E-06,2.503880569E-03
9.24000E-06,2.340794624E-03
9.25000E-06,2.492161819E-03
9.26000E-06,2.483372756E-03
9.27000E-06,2.455052442E-03
9.28000E-06,2.509739945E-03
9.29000E-06,2.381810251E-03
9.30000E-06,2.526341508E-03
9.31000E-06,2.565404010E-03
9.32000E-06,2.467747755E-03
9.33000E-06,2.317357123E-03
9.34000E-06,2.505833695E-03
9.35000E-06,2.487279006E-03
9.36000E-06,2.405247752E-03
9.37000E-06,2.472630568E-03
9.38000E-06,2.483372756E-03
9.39000E-06,2.434544629E-03
9.40000E-06,2.518529008E-03
9.41000E-06,2.537083696E-03
9.42000E-06,2.448216504E-03
9.43000E-06,2.572239948E-03
9.44000E-06,2.570286823E-03
9.45000E-06,2.527318071E-03
9.46000E-06,2.458958692E-03
9.47000E-06,2.568333697E-03
9.48000E-06,2.539036821E-03
9.49000E-06,2.557591509E-03
9.50000E-06,2.466771193E-03
9.51000E-06,2.561497760E-03
9.52000E-06,2.524388383E-03
9.53000E-06,2.497044632E-03
9.54000E-06,2.545872759E-03
9.55000E-06,2.466771193E-03
9.56000E-06,2.478489943E-03
9.57000E-06,2.470677443E-03
9.58000E-06,2.516575883E-03
9.59000E-06,2.477513381E-03
9.60000E-06,2.507786820E-03
9.61000E-06,2.436497754E-03
9.62000E-06,2.466771193E-03
9.63000E-06,2.440404004E-03
9.64000E-06,2.448216504E-03
9.65000E-06,2.426732128E-03
9.66000E-06,2.372044626E-03
9.67000E-06,2.343724312E-03
9.68000E-06,2.567357135E-03
9.69000E-06,2.558568072E-03
9.70000E-06,2.394505564E-03
9.71000E-06,2.510716507E-03
9.72000E-06,2.478489943E-03
9.73000E-06,2.473607130E-03
9.74000E-06,2.462864942E-03
9.75000E-06,2.505833695E-03
9.76000E-06,2.498021194E-03
9.77000E-06,2.540989946E-03
9.78000E-06,2.573216510E-03
9.79000E-06,2.567357135E-03
9.80000E-06,2.534154008E-03
9.81000E-06,2.529271196E-03
9.82000E-06,2.558568072E-03
9.83000E-06,2.514622757E-03
9.84000E-06,2.625950888E-03
9.85000E-06,2.548802447E-03
9.86000E-06,2.558568072E-03
9.87000E-06,2.514622757E-03
9.88000E-06,2.559544635E-03
9.89000E-06,2.547825884E-03
9.90000E-06,2.574193073E-03
9.91000E-06,2.564427447E-03
9.92000E-06,2.494114944E-03
9.93000E-06,2.525364945E-03
9.94000E-06,2.536107133E-03
9.95000E-06,2.540013384E-03
9.96000E-06,2.566380572E-03
9.97000E-06,2.529271196E-03
9.98000E-06,2.513646195E-03
9.99000E-06,2.564427447E-03
1.00000E-05,2.482396193E-03
1.00100E-05,2.512669632E-03
1.00200E-05,2.545872759E-03
1.00300E-05,2.515599320E-03
1.00400E-05,2.421849316E-03
1.00500E-05,2.333958686E-03
1.00600E-05,2.483372756E-03
1.00700E-05,2.541966509E-03
1.00800E-05,2.475560256E-03
1.00900E-05,2.545872759E-03
1.01000E-05,2.505833695E-03
1.01100E-05,4.541696855E-02
1.01200E-05,1.150029094E-01
1.01300E-05,1.466757624E-01
1.01400E-05,1.481357234E-01
1.01500E-05,1.454950983E-01
1.01600E-05,1.473710750E-01
1.01700E-05,1.476454890E-01
1.01800E-05,1.395917777E-01
1.01900E-05,9.043747850E-02
1.02000E-05,2.177634242E-02
1.02100E-05,5.856795329E-05
1.02200E-05,4.256810340E-03
1.02300E-05,5.195286947E-03
1.02400E-05,4.298802530E-03
1.02500E-05,4.233372839E-03
1.02600E-05,3.930638450E-03
1.02700E-05,3.831029070E-03
1.02800E-05,3.582005621E-03
1.02900E-05,3.657200937E-03
1.03000E-05,3.569310308E-03
1.03100E-05,3.530247806E-03
1.03200E-05,3.469700928E-03
1.03300E-05,3.356419672E-03
1.03400E-05,3.255833730E-03
1.03500E-05,3.244114980E-03
1.03600E-05,3.312474358E-03
1.03700E-05,3.348607172E-03
1.03800E-05,3.167943101E-03
1.03900E-05,3.063450909E-03
1.04000E-05,3.058568096E-03
1.04100E-05,3.044896220E-03
1.04200E-05,3.122044661E-03
1.04300E-05,3.058568096E-03
1.04400E-05,2.968724342E-03
1.04500E-05,3.058568096E-03
1.04600E-05,2.968724342E-03
1.04700E-05,2.973607154E-03
1.04800E-05,2.985325905E-03
1.04900E-05,3.016575906E-03
1.05000E-05,3.048802470E-03
1.05100E-05,2.910130589E-03
1.05200E-05,2.888646213E-03
1.05300E-05,2.979466530E-03
1.05400E-05,2.941380590E-03
1.05500E-05,2.846654023E-03
1.05600E-05,2.746068081E-03
1.05700E-05,2.744114956E-03
1.05800E-05,2.891575900E-03
1.05900E-05,2.774388395E-03
1.06000E-05,2.866185274E-03
1.06100E-05,2.909154026E-03
1.06200E-05,2.802708709E-03
1.06300E-05,2.866185274E-03
1.06400E-05,2.879857150E-03
1.06500E-05,2.831029022E-03
1.06600E-05,2.841771210E-03
1.06700E-05,2.790989958E-03
1.06800E-05,2.757786831E-03
1.06900E-05,2.826146210E-03
